"","external_gene_name","logFC"
"1586","PLXDC1",-3.06031384403254
"1587","IKZF3",2.60129865538801
"1588","ZNF577",-3.00269034710851
"1589","SIGLEC11",-5.95718997557063
"1590","ZNF385A",2.02336849394436
"1591","SIGLEC16",-5.28577199076167
"1592","SHANK1",3.91618203630399
"1593","FAM171A2",2.42274744015497
"1594","AQP5",7.96878865642085
"1595","RACGAP1",3.46666814183268
"1596","SPC24",4.99944044860842
"1597","ADCY10P1",-3.01124757620963
"1598","CXCL16",3.36644555807246
"1599","EIF4A1",-7.26758225448657
"1600","RPL26",-3.99200164507457
"1601","CCDC78",2.26847205271477
"1602","MSLNL",6.50468504305401
"1603","TEDC2",3.49882233277497
"1604","CCNF",2.58257910356522
"1605","BICDL2",5.7053357215666
"1606","PAQR4",4.77969241988853
"1607","SHANK2",5.47482527092735
"1608","CLPB",2.4778426136573
"1609","ASRGL1",4.61310674668889
"1610","ITIH3",-2.32761206643967
"1611","ZFPL1",-2.16374798165579
"1612","TPCN2",-2.82575709556364
"1613","PDZK1IP1",7.37981924696958
"1614","PARS2",2.17483971369816
"1615","PLPP3",-2.16738616397614
"1616","ZSWIM5",-2.91535496398205
"1617","SLC25A34",-2.15446892371181
"1618","LAPTM5",2.29059239397628
"1619","UBXN10",3.44544174448984
"1620","ALPL",4.45598263538259
"1621","WNT4",-3.02352690249979
"1622","DIRAS3",-3.75888165761524
"1623","NEXN",-2.17404099437363
"1624","HFM1",-3.49517526929037
"1625","KCNT2",-3.76990939372194
"1626","CADM3",2.43225779096683
"1627","TRIM58",7.11355184882857
"1628","DDR2",-2.75724405808051
"1629","DENND2D",3.07005059360278
"1630","TDRD5",4.16787652348336
"1631","SNED1",-2.63971342688491
"1632","SPATA17",3.3251382271407
"1633","KIF26B",3.82659824192935
"1634","KLHDC8A",-4.9262769657652
"1635","PKDCC",-2.76923453794129
"1636","OXER1",-3.59531770448584
"1637","HAAO",-2.23899488722596
"1638","PIGR",3.97511470184832
"1639","RFTN2",-2.49369646699604
"1640","CAPN13",7.85958371570434
"1641","LRRTM1",7.17696681340431
"1642","CCDC138",2.02702260673226
"1643","ACTG2",-2.10262783956359
"1644","NOSTRIN",-2.45268071335094
"1645","SGPP2",5.85324003007065
"1646","INHBB",2.71783153942056
"1647","CTSS",2.82164053312143
"1648","MSX1",2.50171691057236
"1649","BNIPL",3.98451320642129
"1650","C1QTNF7",-2.69429538795914
"1651","TNFAIP8L2",2.01531408890845
"1652","S100A11",3.78573639836169
"1653","S100A9",2.28967828293167
"1654","TGFA",4.46676709905496
"1655","NIPAL1",4.64672470224404
"1656","ANTXR2",-3.5789730049917
"1657","DAPL1",8.12791919100732
"1658","CLDN1",2.94298005951132
"1659","INAVA",7.81587414436657
"1660","NAXE",2.20862731437692
"1661","SLC15A2",2.52455145242307
"1662","LMOD1",-4.40894790535529
"1663","ELF3",6.62879744863483
"1664","TMEM169",3.38053248238066
"1665","TRIM46",3.01092370897887
"1666","KRTCAP2",-3.81609289853487
"1667","TSACC",2.71983542728148
"1668","ADORA1",4.20642853944018
"1669","NFASC",-3.14791719458257
"1670","NUAK2",4.70920734279252
"1671","PRKCI",2.36098406028683
"1672","CD200R1",2.58766967056798
"1673","SPICE1",-2.37517715858168
"1674","PTPN13",-2.48056607888556
"1675","PRICKLE2",-2.16709385166212
"1676","PPM1K",-3.06344476043509
"1677","TIPARP",-2.00676004532915
"1678","PTX3",2.72843584458986
"1679","CFAP20DC",2.70327015603764
"1680","RBM47",3.62468194203736
"1681","IL17RE",2.08273232786122
"1682","CRELD1",-3.78066534148711
"1683","PRRT3",2.19731493687043
"1684","TTC14",-2.97200044168611
"1685","CXCL1",3.02607851705126
"1686","TCF23",-4.09496197117302
"1687","KIF15",3.95070292170742
"1688","CDCP1",5.46683490808468
"1689","CCR1",2.53896013623434
"1690","LRRC2",-3.49181826586806
"1691","GRIK3",3.4739384710647
"1692","KLF15",-3.58190690836668
"1693","CAMK2N2",5.44933805460041
"1694","LIPH",2.11157734944735
"1695","RPN1",2.00101226166818
"1696","RPL39L",3.91538571941729
"1697","MELTF",2.74172929520849
"1698","SGMS2",2.60332549983751
"1699","INTU",-2.39947335741134
"1700","HSPA4L",-2.21811067340305
"1701","MST1R",2.65070023552387
"1702","POC1A",3.88543256315652
"1703","HAND2",-4.81723826952629
"1704","MAD2L1",3.42675915228635
"1705","HPGD",3.34938772209415
"1706","GASK1B",-3.13825458692192
"1707","FHIP1A",2.41559014935246
"1708","PRMT9",-3.03609746829432
"1709","ELOVL7",2.80738408198975
"1710","ANKRD33B",3.08418736399065
"1711","F2RL1",4.26112982849675
"1712","ESM1",3.03880839451662
"1713","RHOBTB3",-3.52358513284871
"1714","CMYA5",-5.29763826212905
"1715","EBF1",-2.49413324617224
"1716","FOXQ1",8.57006493885049
"1717","TXLNB",-3.66784976869756
"1718","TMEM200A",-2.59419207732413
"1719","DACT2",5.27594560299656
"1720","GALNT10",-2.52118401339754
"1721","PTTG1",5.62000437966215
"1722","KIF6",2.59348990589436
"1723","FABP5",2.34308798878409
"1724","FNDC1",2.65334795002965
"1725","CHMP4C",4.7359377907834
"1726","SLC13A4",2.55946969552456
"1727","SOX17",4.87937396674421
"1728","TNFRSF11B",4.46960555494719
"1729","DEFB1",8.14247785989859
"1730","TMEM184A",4.67608374345237
"1731","CDK5",2.81443878451767
"1732","FMC1",-2.14118803675786
"1733","OSR2",-3.33285514766548
"1734","CTHRC1",4.05979723332631
"1735","GEM",-2.6935229026002
"1736","MYORG",2.98970046788095
"1737","DIRAS2",4.31048472766798
"1738","SYK",4.40719068495601
"1739","NFIL3",-2.64337796317141
"1740","MAMDC2",-4.98443307238308
"1741","ALDH1A1",-3.33832314111924
"1742","RASEF",3.72652257294082
"1743","TRPV6",3.38908312547298
"1744","FBP1",3.02890165899385
"1745","CYBB",2.57694989698827
"1746","METTL27",2.25007810174001
"1747","NCF1C",2.42736523858799
"1748","RNF183",4.03337376803356
"1749","PCDH19",2.53100460132521
"1750","STRBP",2.19417106110971
"1751","CLDN3",10.441852118067
"1752","WNK2",2.96598529143162
"1753","MELK",5.52845711435073
"1754","ARMC3",6.04837294896238
"1755","INTS6L",-2.10727343704251
"1756","ZCCHC24",-2.21577124236951
"1757","PHYHIPL",2.88106252766123
"1758","PHOX2A",9.69394860645714
"1759","GJB2",5.45685051982212
"1760","SKA3",5.66207882133041
"1761","DDIAS",4.41205741672426
"1762","DEPP1",-3.11788476519345
"1763","TMEM63C",3.49001888338458
"1764","FAAH2",3.73552465206067
"1765","DACT1",-3.18501929703919
"1766","OXGR1",4.99181742619573
"1767","VSTM4",-3.72222913044197
"1768","STOX1",2.42763746745868
"1769","RET",2.80180124324083
"1770","NDRG2",-3.62279777896918
"1771","VWA2",5.61204842900093
"1772","E2F7",4.38038370804332
"1773","LARGE2",3.72335124497043
"1774","IFI27",4.81170183400368
"1775","PTER",2.15255219080088
"1776","CACNB2",-4.29311640545451
"1777","JAM3",-4.37460262182608
"1778","GPT2",2.96032452524398
"1779","AMN",5.03154243071733
"1780","NDUFB8",-2.26789678745137
"1781","SPINT1",6.14110953719155
"1782","FBN1",-2.28447139351749
"1783","ASPG",-3.6606140498013
"1784","PCBD1",2.01414181242519
"1785","CLMP",-2.0913969954894
"1786","APBB1",-2.37302774330788
"1787","MSS51",-2.12016700947094
"1788","TUB",-2.85003166888981
"1789","RIC3",-2.6527017805144
"1790","WDR72",5.03732865559647
"1791","CRABP1",8.75191364248346
"1792","PLD4",3.6276773612342
"1793","ZMAT1",-4.06745088469511
"1794","PRTG",-2.07916966000802
"1795","CENPN",2.36902852386686
"1796","MFAP4",-2.47461087883622
"1797","CCDC68",-4.28549256194225
"1798","TVP23A",-2.05922843788003
"1799","HTR3A",10.5981628556329
"1800","BMERB1",-2.32439145121996
"1801","YPEL4",-3.5395094514053
"1802","PCLAF",5.4014911255445
"1803","LDHD",-2.49767907900883
"1804","MESP1",3.57860996243809
"1805","ANPEP",3.53524943784227
"1806","ANKDD1A",-2.21058691156243
"1807","PLK1",3.89474895685557
"1808","C15orf48",5.13480042376737
"1809","SCG5",2.60593353685004
"1810","GREM1",2.64689283530904
"1811","NYAP1",-2.02861147035263
"1812","TEF",-2.09898735983082
"1813","PBX3",-2.95207619728209
"1814","TMEM92",2.10693008688537
"1815","PRRX2",4.45989840691374
"1816","PRR15L",5.90053603938939
"1817","TBC1D2B",-2.79032230764439
"1818","SNX20",2.62358740691083
"1819","ENGASE",-2.96838380084948
"1820","MYO5B",3.62175279021954
"1821","ART5",-2.13484060044311
"1822","PRRT2",-6.19510685654321
"1823","ZNF226",-2.0082233952472
"1824","VKORC1",-2.34483125629154
"1825","CDT1",4.82558010668219
"1826","CORO6",-3.5003761979534
"1827","TUBA1C",3.36082611579733
"1828","CYP2S1",5.832272423406
"1829","TMC4",5.58648834184315
"1830","LAIR1",2.17292979607296
"1831","TTYH1",2.97149648017285
"1832","LENG8",-2.82036398569493
"1833","DNAAF3",4.33998653220769
"1834","PLIN4",-3.47697086369759
"1835","MFSD3",2.42517944356226
"1836","SLC43A2",2.03311637980942
"1837","SERPINF2",-2.61005482271298
"1838","TRPV3",-2.24314453746625
"1839","GGT6",5.06808901737815
"1840","KLK5",11.2560368560122
"1841","KLK6",7.56790071385305
"1842","KLK11",6.14403874362159
"1843","KLK13",5.48238006701941
"1844","ZNF83",-2.77308733031636
"1845","KRT80",5.73173591093573
"1846","RCOR2",3.04602701674874
"1847","IGFBP6",-3.58894901173909
"1848","CDK2AP2",2.12006966873169
"1849","NUDT8",2.14596014101005
"1850","CD300A",2.05245543164872
"1851","HID1",4.02145857962002
"1852","EVPL",5.3840711019564
"1853","MGAT5B",2.07293741819583
"1854","TK1",5.56990724087294
"1855","RAB26",2.88196842354859
"1856","BEST1",-2.60435228558042
"1857","FTH1",2.08319515044885
"1858","BSCL2",-3.6289457931187
"1859","ATG16L2",-2.56809033294604
"1860","TRANK1",-2.01216547999105
"1861","SAC3D1",2.02187563534675
"1862","SCARA3",2.62548015251553
"1863","PBK",5.81954163953728
"1864","PNOC",7.61725498402129
"1865","DDIT4",-3.30794453731888
"1866","GNG4",-3.69887095991692
"1867","POLR2J3",-2.37042898980823
"1868","CX3CR1",4.7254710380759
"1869","DEGS2",2.86886813953651
"1870","FILIP1L",-2.12976504248776
"1871","CMAHP",-2.36310570504782
"1872","TNXB",-4.33346301992785
"1873","FEN1",2.2306670140135
"1874","CAVIN2",-3.48342327144104
"1875","SERINC2",6.54054595255538
"1876","LRATD2",2.99699072493367
"1877","SLC16A4",-2.22784782034753
"1878","FAM178B",3.17653749150694
"1879","TSPAN5",-3.45015057804987
"1880","DDX19A",-2.16164711548875
"1881","ATOH8",-2.65985280262806
"1882","ENHO",3.53227661334286
"1883","STXBP6",2.43017149243623
"1884","LGALS9",2.65533058889114
"1885","UQCRFS1",2.08837743329976
"1886","KLK7",10.356778812894
"1887","IRS1",-2.12082930879447
"1888","PARM1",-3.12848915363407
"1889","MN1",-2.24381113841542
"1890","RSPO1",3.02505518019883
"1891","RGS14",2.11689268945891
"1892","RAB24",-3.64932258478936
"1893","SLC50A1",2.43662022718004
"1894","CXCL10",6.23537763885449
"1895","CXCL11",7.14329673314335
"1896","GPRIN1",4.42153569135691
"1897","SHE",-2.84426126070579
"1898","PTAFR",3.51800011829875
"1899","COL22A1",2.38392913842261
"1900","SDC2",-2.49879222082031
"1901","CD52",2.6339928044082
"1902","ZEB2",-2.94593827481225
"1903","GJB1",7.47413277904941
"1904","DTWD2",2.01607737188147
"1905","CLIC3",4.90039579455239
"1906","CKAP2L",5.54394020919966
"1907","BUB1",4.7894896994743
"1908","AGPAT2",2.04116644698089
"1909","LDB2",-2.14252842547369
"1910","RAC3",2.514936013861
"1911","NRG4",2.33637856361123
"1912","LINGO1",3.39846279150944
"1913","PCDH7",2.34180963183988
"1914","P2RY1",-2.47597303599703
"1915","TM4SF1",2.53035726587478
"1916","OTUD3",-2.07352688524951
"1917","ZFPM2",-2.43883092301074
"1918","NLGN2",-2.04296333198374
"1919","FAM153A",-2.15400111936777
"1920","GPR37L1",3.19849664023059
"1921","USP47",-2.18758746636016
"1922","CMTM8",4.19719216326367
"1923","CDK1",4.50046112077062
"1924","B3GNT2",2.35397254677688
"1925","SMAD1",2.10585340244314
"1926","EMX2",2.88410614704165
"1927","SEMA3E",4.90248675809893
"1928","LRRN2",3.67094171798013
"1929","TMEM182",2.06682100698278
"1930","KRT8",6.48990262891332
"1931","METTL7B",6.77237187793407
"1932","KRT86",5.65035744392588
"1933","DENND5B",-2.46336168317646
"1934","MZB1",3.55387762724853
"1935","LONRF2",-2.82258989785016
"1936","ELOVL6",2.3968859303396
"1937","CDH2",2.55978679715389
"1938","EMB",2.39864134720214
"1939","ZNF296",2.59034993514819
"1940","KCNS3",2.00150988322753
"1941","GPR37",4.50891478395836
"1942","CDCA4",2.59958780547738
"1943","HTRA3",-2.88588581481077
"1944","NDUFA3",2.07388431037714
"1945","HAS2",2.31792913513302
"1946","PDGFD",-3.29966599341627
"1947","HS6ST2",-3.50603724585798
"1948","PYGO1",-2.56259637400307
"1949","XKR6",2.99583168219974
"1950","ALK",4.19404844378352
"1951","INSR",-2.25300042294482
"1952","NRTN",5.71285062999292
"1953","FUT3",4.9217156755196
"1954","ATP6V0E2",2.42726272713362
"1955","BBLN",3.05394925351376
"1956","NETO2",2.07996706205972
"1957","FAM241B",2.29449844525257
"1958","UGT2B7",8.14719840067068
"1959","LRG1",2.46792072209863
"1960","SHCBP1",2.98045115675386
"1961","SOSTDC1",4.21490661262702
"1962","CHD7",2.9023546737128
"1963","ESCO2",4.6843588071681
"1964","KRT19",3.09812394413034
"1965","KRT15",3.11287919131071
"1966","PDE7B",-3.71765340327718
"1967","KSR2",5.96069029052937
"1968","MCC",-4.59553436962713
"1969","LRRC8D",2.47781851328045
"1970","COL24A1",-2.37950289324185
"1971","LPAR3",4.65421138107774
"1972","ECEL1",-3.72848776486747
"1973","BCL2L1",2.25629413971994
"1974","CXXC5",4.4233343546968
"1975","P2RY6",4.54691674144702
"1976","RGS19",3.52470063037296
"1977","GATM",-3.20356302002119
"1978","BCL2",-2.33663872729202
"1979","KNDC1",-3.97542139291935
"1980","NINJ2",3.66818505971836
"1981","RRM2",5.52705328824571
"1982","FRMD5",3.0295835074874
"1983","CYP4F11",4.90810433012541
"1984","ZNF217",2.07340742532824
"1985","MAL",5.27621080883552
"1986","EPHX4",5.70744471970486
"1987","LRRC15",4.70077999776405
"1988","SNTB1",2.33014629592969
"1989","MRPL13",2.31029458116075
"1990","NEGR1",-3.00985081646393
"1991","CSDC2",-5.63630642270236
"1992","RCAN2",-2.45120920516673
"1993","ABCG4",2.10029903769203
"1994","SYNPO2",-3.75885329061373
"1995","TCEAL1",-3.28166463867883
"1996","MAB21L4",6.19650096716267
"1997","PPP1CA",2.76358392437339
"1998","CTSW",2.57265741924726
"1999","RASGRP1",2.55963606050532
"2000","OVOL1",5.51353097390662
"2001","CES4A",-2.34517375968428
"2002","CES3",2.19564352117864
"2003","METAP1D",-2.06364002802482
"2004","NBEA",-3.16810371955436
"2005","MRGPRF",-3.12248514290636
"2006","MIR4435-2HG",2.08730920131284
"2007","BNC2",-3.01155148797963
"2008","HSPA6",-3.66463654148055
"2009","CKS1B",2.92938761141013
"2010","AHSA2P",-2.84788697352066
"2011","ABLIM3",-2.03678868991528
"2012","MFSD4B",2.16395538881532
"2013","VANGL1",2.70660188255049
"2014","SYT12",4.42742640710303
"2015","TRIB1",2.87573630708918
"2016","C1QB",2.58892001880364
"2017","C1QA",2.3095577586927
"2018","NDNF",-4.44905551038054
"2019","OLR1",4.41424733898014
"2020","SAA1",4.01428325238176
"2021","PPP1R14B",3.01424116665612
"2022","TNFRSF10D",-2.11450282995553
"2023","LRFN4",2.05295058347303
"2024","HSPB7",-3.47782760964753
"2025","ADGRG2",5.5962747374241
"2026","SUSD5",-2.28749407300898
"2027","STAT5B",-2.76783260568509
"2028","CD7",2.75189984066599
"2029","JUP",2.57833699647302
"2030","PHOSPHO1",3.96991678931297
"2031","GPR160",5.35991593505535
"2032","SPTBN2",4.48100600973776
"2033","HOXB2",3.75745412133983
"2034","C1QTNF1",-2.15871224460811
"2035","RBM4",-2.62025797664683
"2036","PIFO",2.77696122198192
"2037","XXYLT1",2.19532276978662
"2038","ADCY6",-2.29906518590005
"2039","ZHX3",-2.32093858377046
"2040","SLC16A13",2.61749332246794
"2041","PODN",-4.39344991350553
"2042","KCNJ5-AS1",2.20861067975774
"2043","EXO1",4.66540434156119
"2044","BBS1",-6.02854314511992
"2045","SLC26A9",4.35713502700464
"2046","GOLT1A",4.97366306521912
"2047","TRAM1L1",2.01386859977676
"2048","UGT8",5.53419535926951
"2049","SLC29A2",3.87995297589297
"2050","BTC",2.70371813822304
"2051","CNIH2",2.69059574708818
"2052","NDUFA11",-2.67328411944881
"2053","C3orf33",-2.4266792611388
"2054","SEZ6L2",2.89511265451974
"2055","ASPHD1",2.81797904375076
"2056","CD164L2",5.01209269112771
"2057","FUT1",2.67723904940767
"2058","PAIP1P2",2.4009181378784
"2059","UBE2C",6.91277768344749
"2060","GK5",-2.2114185336073
"2061","DES",-3.77485387371526
"2062","TVP23C",-3.03484893281867
"2063","ABO",-2.78343735774905
"2064","GOLGA8A",-3.47703890421075
"2065","VWA3A",2.08847684976303
"2066","CST6",3.87632203808482
"2067","GRAMD2A",5.11347513790469
"2068","ARL10",-2.12956426013099
"2069","LPL",-2.08062094220378
"2070","TBC1D10C",2.53180592571036
"2071","POLD4",-2.36466585215769
"2072","LRRC25",2.10142890209923
"2073","LIPT2",2.60869930375921
"2074","CABP4",2.56805053435836
"2075","UCP2",6.55172237804897
"2076","P2RY2",4.03914091033018
"2077","RMI2",2.70239861951331
"2078","KDF1",7.11240927532171
"2079","NR2F1",-2.96360603059028
"2080","TOMM5",-4.04964842093865
"2081","SFN",5.3270388800022
"2082","ETV4",6.9490400741492
"2083","DOK7",5.78655448217246
"2084","NUPR1",-3.5145650333751
"2085","CRYBG2",5.45993071110211
"2086","DLEU1",2.60136943296984
"2087","UFSP1",2.40409839060852
"2088","ACBD7",6.67126825177877
"2089","SYNE3",-2.77165427150838
"2090","SLCO3A1",2.10007987799963
"2091","GNG7",-2.33619275687486
"2092","SCAND2P",-2.48914637753248
"2093","TYMS",2.19795563036686
"2094","PXMP2",-2.00992329468385
"2095","FUT2",2.45333259819866
"2096","RIMKLA",3.88495225134052
"2097","LINC02904",2.243782944204
"2098","LRRN4CL",-3.69240621719501
"2099","HIC1",-2.59429555020393
"2100","NAP1L5",-2.16985254600418
"2101","ERICH5",2.96769448422833
"2102","ACOT4",2.82872519368562
"2103","ZBED2",7.73624047660599
"2104","IRX3",4.37937867051059
"2105","RPRM",-2.85564739514301
"2106","SAMD12",3.56656517851298
"2107","C18orf32",-3.5628348726443
"2108","ZNF491",-2.09193781825931
"2109","HASPIN",3.77566912230472
"2110","PGBD5",2.43457839642458
"2111","SRRM3",-2.37131758337659
"2112","CRACR2B",3.17761377263485
"2113","SOX12",2.05560197832632
"2114","RAB4A-AS1",6.72333424503116
"2115","CCDC184",-2.42410992677685
"2116","CENPBD1P",2.44183553081972
"2117","ODF3B",3.10327614789731
"2118","DPY19L2",-4.26275197632045
"2119","MLF1",2.27892828227918
"2120","GRAMD1C",2.86261446970956
"2121","ZNF223",-2.71244832516572
"2122","DNAJC22",5.48806888580812
"2123","BEND3",2.73334174699192
"2124","GLDC",6.98003770842075
"2125","H3P16",3.84902794131653
"2126","CTXN1",4.9079007937615
"2127","CA8",4.69779918846403
"2128","ERBB4",5.36525437497905
"2129","MAF",-2.58586794643012
"2130","ERN1",-2.33570616231922
"2131","COX5A",2.57844687239381
"2132","ERFE",5.97163753603432
"2133","CPNE7",2.02258658335562
"2134","TMEM139",5.22080447962204
"2135","EXOSC4",2.63661216772742
"2136","AURKB",5.58270160022638
"2137","CYC1",2.33138278372459
"2138","PER1",-4.06358125706259
"2139","TMEM125",4.21404441497223
"2140","HLA-DQB1",4.14804428103704
"2141","VWA1",2.59660601833371
"2142","CIITA",2.51008702761244
"2143","PLD6",-2.0839005427484
"2144","DGKZP1",2.3197978499654
"2145","ZBTB42",3.46089638803671
"2146","APOBEC3B",4.13971156190388
"2147","PIPOX",3.10442106370383
"2148","CITED4",3.90287168652408
"2149","B3GNT3",7.46035982931274
"2150","PUF60",2.21237303935127
"2151","DCTPP1",2.69762603341706
"2152","PPP1R14BP3",3.11230063462098
"2153","TMEM86B",-2.01422414573797
"2154","ACTA2-AS1",-3.98302889872359
"2155","TDRP",-2.39490113914167
"2156","MYL11",3.63821796446795
"2157","HERC2P3",-2.22915519908394
"2158","SLC9A4",5.91530497997549
"2159","FZD2",2.64965293331483
"2160","GLIPR1L2",-2.36790129282234
"2161","BHLHA15",6.32855709935489
"2162","RNF182",3.45294410480454
"2163","H2BC4",2.63889326936283
"2164","WDFY3-AS2",-2.1891785046362
"2165","PPA1",2.16047851365585
"2166","CAPS2",-2.35544971348267
"2167","OXTR",3.05231610005035
"2168","FAM83H",7.05693086417986
"2169","MRPL14",2.510977288257
"2170","NQO1",2.89369310249068
"2171","TRAPPC5",-4.52294281664527
"2172","MAPK15",4.73104139740438
"2173","MUC16",8.4760376195083
"2174","H2AC25",2.2334107255214
"2175","FRAT2",2.84204440508181
"2176","TMEM102",3.55387174039135
"2177","SYNE4",4.10910223157216
"2178","ZNF467",2.17865169580153
"2179","LINC03040",7.84314030818778
"2180","P2RY13",2.81009561943736
"2181","TNFSF15",4.283945608803
"2182","PHLDA2",3.91180247086534
"2183","ATG9B",2.01249813945139
"2184","RELL1",2.1516132717727
"2185","CLDN7",6.59641871614085
"2186","GINS3",2.22700808671291
"2187","RTKN2",3.3194474499075
"2188","IDH2",2.95841549524719
"2189","OGFRP1",4.99713576232092
"2190","TMEM30B",3.02173359842122
"2191","DEXI",6.8007453361543
"2192","TDRKH",2.95567280986754
"2193","BACE2",2.65286854733374
"2194","SYNM",-3.41297799100605
"2195","C1S",-2.67898859445068
"2196","NXPH4",8.37215357230253
"2197","TRAPPC6B",-3.17947363222903
"2198","CAPN12",2.74373139849993
"2199","KPNA2",3.9538994868373
"2200","NXPH3",-2.94712213362134
"2201","SNORC",3.9303593781278
"2202","NDN",-2.27170397401368
"2203","BRICD5",-2.00663701410338
"2204","IGIP",-2.20673674415883
"2205","HOXB4",4.78587587801789
"2206","RPS17",-7.23780733451282
"2207","C1orf116",6.01098945717958
"2208","CRIP2",2.65969847557986
"2209","PLCXD3",-4.99886413562574
"2210","RRP7BP",-2.35840980700063
"2211","LCK",2.32922161325836
"2212","GLUD2",2.11931740604417
"2213","TCEAL7",-3.6270295254649
"2214","ZNF662",-2.30540648737383
"2215","CADM1",2.02273915849982
"2216","PYCR1",2.89700442979205
"2217","NAA38",2.16558336862412
"2218","PCP4",3.57294415656653
"2219","BEGAIN",-2.42054074336568
"2220","GPR19",5.1973184349248
"2221","RABIF",2.43820057838055
"2222","TMEM119",2.53986143851263
"2223","CHST6",5.46841625186125
"2224","PRR36",4.52908674573604
"2225","LINC01547",2.9212518822578
"2226","CCBE1",-5.44752782462152
"2227","RIPK4",6.18465902702772
"2228","NPIPA1",-2.21652200187167
"2229","GRIN2A",3.73712654559991
"2230","PKD1P3",-4.17162116250176
"2231","GPR132",2.7796252627189
"2232","MX2",2.75554339442457
"2233","PI4KAP2",-2.2524802630137
"2234","SERHL2",-2.15526026638436
"2235","TNFAIP8L3",-3.68390656388692
"2236","FBXL7",-2.26252523371781
"2237","TRIM52",-2.94504840771448
"2238","LHFPL6",-2.43391974028151
"2239","ASCL2",5.42322958591361
"2240","MACC1",6.10937283918149
"2241","FOXL2",-4.55192838664202
"2242","NPIPA5",-2.19583061632247
"2243","EMILIN3",-3.21655696312625
"2244","OLFML1",-2.41444557258153
"2245","NUDT14",2.52153745963557
"2246","CFAP91",-2.97228585778562
"2247","GPR39",5.8541152212165
"2248","FAM3B",6.05544859180192
"2249","IQGAP3",5.16331368687732
"2250","LRRC55",6.31518596690854
"2251","PRKX",2.10275886043063
"2252","NPW",5.5304600924903
"2253","DIABLO",-2.63894993726169
"2254","VPS33B",-2.9212200899699
"2255","CLDN5",-2.25902027941041
"2256","KCNQ3",3.16291792636992
"2257","C1QTNF12",2.21624200337513
"2258","KCNJ12",2.05014771751451
"2259","TSPYL2",-5.32720995656662
"2260","PGP",2.01425264654207
"2261","KCNK12",2.59812518576008
"2262","POU6F1",-3.24663363036429
"2263","TACSTD2",6.97590846459007
"2264","PRKD1",-2.0913940282892
"2265","MROH7",-5.12504772320291
"2266","PKP3",7.14153135393775
"2267","MAP7D2",2.36315487770564
"2268","NCMAP",4.03596632064119
"2269","WDR27",-2.19218371756001
"2270","LPAR5",3.17323250529462
"2271","NELL2",2.34957080837423
"2272","CDCA2",4.54053622059656
"2273","OR7E14P",5.43600923161694
"2274","CLDN6",12.4499024255865
"2275","APOBR",2.01870002891295
"2276","DYNLT2",-2.49763152634741
"2277","OSBP2",2.49936792597872
"2278","ZBTB7C",2.2845028545881
"2279","SDR42E1",3.33282135551328
"2280","TCEAL2",-3.57785362688373
"2281","FMNL1",2.0866775195585
"2282","LCN12",2.24230531920702
"2283","USP18",3.39227954971097
"2284","BRI3BP",3.20842462464124
"2285","F8",-2.092042694606
"2286","MAFF",-2.29327839637186
"2287","SLC24A3",-2.12806620043733
"2288","FLRT2",-3.58700799587444
"2289","MANEAL",3.37487542448939
"2290","ANO9",4.99542312776294
"2291","FAM43A",2.37249309688329
"2292","MFSD6L",6.55572807487804
"2293","TNFAIP2",2.99310729517167
"2294","UBALD2",3.07197662230319
"2295","NOTUM",7.91785977638733
"2296","NUPR2",3.91211237635367
"2297","C12orf56",5.4852592080819
"2298","MAPK11",-3.00442911805731
"2299","PARPBP",3.32735849692682
"2300","MUC1",5.76012284629703
"2301","L3MBTL1",-2.29283148770886
"2302","FAM131C",2.76429057832303
"2303","PRKG1",-2.33413474820544
"2304","NR2F2",-2.8736801702908
"2305","DLK1",-2.77580814305394
"2306","AHNAK2",2.59729002838608
"2307","PCGF3",-2.18097274256551
"2308","NDUFA4L2",2.34106717306034
"2309","PRAME",3.61516633926818
"2310","IFIT1",2.86061409124053
"2311","NAT8L",3.73399431007775
"2312","RPL12P4",2.05859728874879
"2313","EVI2B",2.09788887011269
"2314","POMK",5.58536995622298
"2315","LINC00839",2.81604830705751
"2316","KLHDC8B",-2.40671995602442
"2317","LEMD1",5.22736567410795
"2318","NDUFA13",-4.8934724295051
"2319","MATN1-AS1",-2.12849697541962
"2320","KRT5",4.04027156607505
"2321","KIF18B",5.53629178176645
"2322","SAPCD2",6.18431864452103
"2323","SOWAHB",6.26687881397557
"2324","NAP1L3",-2.18800619596793
"2325","CYP4X1",3.43811292124694
"2326","NAP1L2",-2.15331097383934
"2327","RPS23",-2.1445076173782
"2328","CYP4F3",4.01849539160528
"2329","MIR22HG",-2.63881164275031
"2330","HPDL",3.56043612885213
"2331","KIF24",2.70775768449325
"2332","PDE2A",-3.12858133962258
"2333","HYAL3",2.29625856147211
"2334","CXCR3",4.55732927587385
"2335","LILRB4",3.93686280625879
"2336","TNFRSF4",2.18387916547058
"2337","KRT16",4.14159188391389
"2338","KRT14",3.3103094353237
"2339","TRABD2A",-3.37234092607844
"2340","ERCC6L",2.57125551475111
"2341","ZDHHC17",-2.12787999319422
"2342","KANK3",-2.24100535034618
"2343","EMID1",2.20193914129309
"2344","ESPN",7.44399033277266
"2345","C3orf70",-2.40625177037165
"2346","MITF",-2.4453589439784
"2347","LYPD6",3.46025678860353
"2348","AKR1C1",-2.91080416141161
"2349","GCNT1",2.67177053291525
